customer_id,recency,frequency,monetary,avg_day_diff,count_order,total_money,avg_totalMoney,transaksi_withOffer,rfm_cell_string,rfm_segment
8adef45dbe5c4a3da4e351045e86be3d,2,3,1,90,6,12.38,2.06333333333333,NULL,2-3-1,About To Sleep
475c43062aa14e3680fb4affaf7225dc,2,1,1,90,2,3.63,1.815,NULL,2-1-1,Hibernating Costumer
ab4bebc50e804ba299d91e796b214c20,2,3,3,90,7,92,13.1428571428571,2,2-3-3,Hibernating Costumer
ff04e5e6410b4487bb1fc07bd10ef56e,2,3,2,90,7,22.51,3.21571428571429,2,2-3-2,Hibernating Costumer
3b6908e28e53490080c21188830598d0,2,3,3,90,7,97.2,13.8857142857143,2,2-3-3,Hibernating Costumer
b359f97e2ce047e38624c8bff8bdfbf5,2,3,5,90,7,183.58,26.2257142857143,3,2-3-5,At Risk
7c28c02a5067425dbaf0533a7bb4b053,2,2,4,90,5,128.24,25.648,3,2-2-4,At Risk
10866c6b50f8488c90749df891cc31ef,2,3,4,90,7,111.95,15.9928571428571,1,2-3-4,At Risk
a952125da83b42648838f79b5ea62b91,2,2,2,90,6,29.94,4.99,2,2-2-2,Hibernating Costumer
59b7fa7b6be14a97b04cd274b2bdcf0a,2,3,3,90,7,54.87,7.83857142857143,3,2-3-3,Hibernating Costumer
be988e03caab4d33bc04d4e37f5d2e72,2,2,4,90,6,155.23,25.8716666666667,1,2-2-4,At Risk
1cef17e117c642948c32374abe506067,2,2,4,90,6,131.18,21.8633333333333,3,2-2-4,At Risk
174fee0b94e54cc3b1904965d2fb1209,2,1,5,90,2,615.86,307.93,NULL,2-1-5,Cannot Lose Them
596e79d7f6734196acb386c83f768e04,2,3,3,90,6,67.7,11.2833333333333,1,2-3-3,Hibernating Costumer
e9ea9187fd4a41f59531f59dd3a511e3,2,3,1,90,7,8.96,1.28,NULL,2-3-1,About To Sleep
4c556d1a6e1b4e619e78d8ac15214e24,2,1,1,90,3,7.97,2.65666666666667,NULL,2-1-1,Hibernating Costumer
f15b7751efdf45fe9c4a4e08fc474744,2,3,4,90,6,123.42,20.57,4,2-3-4,At Risk
c63d0ac9e9eb4bfe8e4d043d71890729,2,2,4,90,5,116.42,23.284,2,2-2-4,At Risk
17d196b8409e49269702efcca3a90153,2,2,1,90,6,14.47,2.41166666666667,1,2-2-1,About To Sleep
8301eb9427774c7a96198934af818093,2,2,1,90,6,18.74,3.12333333333333,1,2-2-1,About To Sleep
682e67b90c0d42a1bf05b01c9f676be4,2,3,3,90,6,57.14,9.52333333333333,4,2-3-3,Hibernating Costumer
deea022f140443f8b05bb5da3ae30013,2,2,1,90,5,18.88,3.776,1,2-2-1,About To Sleep
842d5869a6764e1f9582470653fde953,2,1,3,90,4,67.07,16.7675,1,2-1-3,About To Sleep
737e1188e9a64612a104bb2adc669d8b,2,3,4,90,6,123.93,20.655,2,2-3-4,At Risk
c332c8e9782744c28f0264ac935fb09b,2,1,1,90,4,11.73,2.9325,1,2-1-1,Hibernating Costumer
e471c2fb7be94facad42e4e640ce6223,2,2,1,90,4,8.16,2.04,NULL,2-2-1,About To Sleep
fd50a1eef9554c72aa45a8276804ba9c,2,3,1,102,6,12.43,2.07166666666667,NULL,2-3-1,About To Sleep
dfdbc40643404a1a8989b60e71a0d5e6,2,2,2,102,5,20.81,4.162,2,2-2-2,Hibernating Costumer
40b746a0008f476e92c356dd8a3ec666,2,2,4,102,5,118.48,23.696,2,2-2-4,At Risk
0e389daa5f5b428489ddabfdc0eb9f7b,2,1,3,102,3,80.93,26.9766666666667,3,2-1-3,About To Sleep
d9f112275afe4ab996731b75c446cab1,2,3,4,102,7,109.36,15.6228571428571,3,2-3-4,At Risk
d98654c04b694e7da1b10479b34b295e,2,1,3,102,4,76.92,19.23,4,2-1-3,About To Sleep
135ceb57c67d4f768bf20cb33b887e24,2,3,2,102,7,37.3,5.32857142857143,3,2-3-2,Hibernating Costumer
fae3fbe975cc4421b853947d7448904e,2,2,4,102,6,113.85,18.975,3,2-2-4,At Risk
1418e71469474b7fa160cd76b198cb08,2,2,2,102,5,30.13,6.026,2,2-2-2,Hibernating Costumer
6336013a90cf4971ab0e41ad08a858db,2,1,1,102,4,15.74,3.935,NULL,2-1-1,Hibernating Costumer
c0bd78afa1dc4ab6a0e937465fca7e6b,2,3,2,102,7,22.25,3.17857142857143,1,2-3-2,Hibernating Costumer
6adfab79d9114248b0e7295149bf98d8,2,2,1,102,5,18.6,3.72,1,2-2-1,About To Sleep
be33fc21689342f2b90a00a1892433bf,2,2,3,102,4,94.2,23.55,2,2-2-3,Hibernating Costumer
80914d5e89db497d9a9bfafaea38ce3a,2,2,2,102,5,45.17,9.034,3,2-2-2,Hibernating Costumer
e243c277c5ef41d0b9afbf1eb76cc606,2,3,1,102,7,13.46,1.92285714285714,1,2-3-1,About To Sleep
2427b30ffe91466dbb0189aa74c64253,2,2,3,102,5,85.69,17.138,3,2-2-3,Hibernating Costumer
b10f5a1006c249dca0faa1c4cbb54322,2,3,4,102,7,111.81,15.9728571428571,4,2-3-4,At Risk
d81ed5c788bd49ec803bec849c64dbba,2,2,4,102,6,145.54,24.2566666666667,4,2-2-4,At Risk
e7f04bcbc35343cdb16c74de185b1970,2,1,2,102,1,23.37,23.37,NULL,2-1-2,Hibernating Costumer
e25ba3813b224ea894e9d5bdd9f1bd64,2,1,1,102,4,10.58,2.645,NULL,2-1-1,Hibernating Costumer
419bafec9bda42e58305020f3108358c,2,2,3,102,4,79.38,19.845,3,2-2-3,Hibernating Costumer
597760e0272a460cbc840b471d768427,2,3,1,102,7,18.09,2.58428571428571,2,2-3-1,About To Sleep
ee63c39ac43f44a28eca41ceab867c1d,2,2,2,102,5,30.24,6.048,1,2-2-2,Hibernating Costumer
6c8474da5eb440a6a782a3a9dc632dd4,2,1,1,102,4,8.83,2.2075,NULL,2-1-1,Hibernating Costumer
c86a41d7fc0d41039b948b7a966093bd,2,3,3,102,7,53.17,7.59571428571429,4,2-3-3,Hibernating Costumer
4032939f81d0437db6b79b1eadbdb8c4,2,1,3,102,4,87.3,21.825,2,2-1-3,About To Sleep
ad14d4db50a24792bb6768062340c9e8,2,1,2,102,2,34.11,17.055,1,2-1-2,Hibernating Costumer
35ede829c96b4fbe896ac31d92521d47,2,1,1,102,1,4.25,4.25,NULL,2-1-1,Hibernating Costumer
abaae4fc298b48dd916955fb6e51f5d1,2,2,2,102,5,20.29,4.058,2,2-2-2,Hibernating Costumer
77efdc54d1c84eb382a3bb1b87322b0e,2,1,1,102,4,4.88,1.22,NULL,2-1-1,Hibernating Costumer
b0a42fb06ea64eb1921a1d041b7a34b6,2,3,3,102,6,73.28,12.2133333333333,1,2-3-3,Hibernating Costumer
10959e2d58c44e619045135b32b4f255,2,3,1,102,6,12.18,2.03,1,2-3-1,About To Sleep
54890f68699049c2a04d415abc25e717,2,3,4,102,7,118.85,16.9785714285714,2,2-3-4,At Risk
285fc1b40f194fafbe95c9cfbc6b3d6f,2,1,1,102,2,3.83,1.915,NULL,2-1-1,Hibernating Costumer
388bda1fea454949abd8d927b04cbd6b,2,3,5,102,7,193.48,27.64,1,2-3-5,At Risk
b41d5b99472045829139acbda3e84e1e,2,3,4,102,7,104.79,14.97,1,2-3-4,At Risk
3ae61bb2d55341d082bddb6938d494db,2,3,4,102,7,108.87,15.5528571428571,2,2-3-4,At Risk
162e7d9c644b438ea4606e337df0d3d1,2,3,4,102,7,110.2,15.7428571428571,5,2-3-4,At Risk
1e8afbff73494145a26f9b5475dfc9f6,2,3,5,102,7,224.89,32.1271428571429,4,2-3-5,At Risk
e70fc853136a4632beffc2335f571dfc,2,1,3,102,3,77.48,25.8266666666667,1,2-1-3,About To Sleep
6e3adde58aa54299b5ed23ae474c9ea0,2,3,2,102,6,25.71,4.285,NULL,2-3-2,Hibernating Costumer
4c0cb786ea8145a6a56a158dc1c858bd,2,2,4,102,6,160.35,26.725,1,2-2-4,At Risk
9895c026669a4010af96aceb0eb52c5e,2,1,2,102,1,22.26,22.26,1,2-1-2,Hibernating Costumer
9d348a06bc4a468a846d524700084c8a,2,2,1,102,4,5.96,1.49,NULL,2-2-1,About To Sleep
6ee0b1897e384005a28b666ead6075ff,2,2,1,102,6,9.24,1.54,NULL,2-2-1,About To Sleep
7197df6ea5844a46981740fdda211f64,2,2,3,102,5,71.86,14.372,3,2-2-3,Hibernating Costumer
2d6ed5cd4f2347d1a381e9e938824e29,2,2,3,102,5,82.47,16.494,1,2-2-3,Hibernating Costumer
b6aa40b2d89c487aa5ccf9029ecbaea4,2,2,3,102,5,63.32,12.664,2,2-2-3,Hibernating Costumer
25949880f9e34890b538eda513169a9d,2,2,1,114,4,5.6,1.4,NULL,2-2-1,About To Sleep
3e05c8f651b34f42b666dcf682b2ce5e,2,1,3,114,3,72.32,24.1066666666667,1,2-1-3,About To Sleep
dbb37c0caad54f4a979a8121de79d0a2,2,1,3,114,3,51.14,17.0466666666667,1,2-1-3,About To Sleep
d2cbc2b8315d41af94366b74053f2731,2,1,1,114,3,7.64,2.54666666666667,NULL,2-1-1,Hibernating Costumer
cbfebb5384c04dcf86f1f9907c063c08,2,1,1,114,2,4.42,2.21,NULL,2-1-1,Hibernating Costumer
189e8aa0b33d45e8bd8f8bbb551e4ad2,2,2,2,114,5,23.68,4.736,1,2-2-2,Hibernating Costumer
b7e2d5ab4ab24229bf1aa74f2b2eeb4d,2,1,2,114,2,43.06,21.53,2,2-1-2,Hibernating Costumer
6e1d4ac6dc3d4a9788b1b82ea4ae6ebf,2,3,1,114,6,6.25,1.04166666666667,NULL,2-3-1,About To Sleep
58a2c076c79141da9c0ec5e46d010a02,2,2,1,114,6,15.22,2.53666666666667,1,2-2-1,About To Sleep
90406ad6c3514a198837be67b6b59cee,2,1,1,114,1,2.59,2.59,NULL,2-1-1,Hibernating Costumer
48cccb98c9484f0f99c351b4c1b88e50,2,2,1,114,6,15.04,2.50666666666667,NULL,2-2-1,About To Sleep
6697228b72e44e988a59fd0096558be1,2,2,2,114,5,43.06,8.612,3,2-2-2,Hibernating Costumer
5ab73cc199824b2ea9d232c21c0a10e8,2,1,1,114,4,8.61,2.1525,1,2-1-1,Hibernating Costumer
61bc0cd091d6413f88bedab9a30ed07e,2,1,2,114,3,24.79,8.26333333333333,2,2-1-2,Hibernating Costumer
f4cb104e224e44378c49879473db2891,2,3,2,114,6,19.62,3.27,NULL,2-3-2,Hibernating Costumer
aeee1b7840224e07b2f3574b63001698,2,3,4,114,6,111.08,18.5133333333333,2,2-3-4,At Risk
1e5a0fd021664f5a8b53afbba9403f68,2,2,1,114,6,13.79,2.29833333333333,2,2-2-1,About To Sleep
0eb1e015491241889fd6bfdf0794f052,2,1,1,114,3,8.25,2.75,NULL,2-1-1,Hibernating Costumer
1ee7f93a43754db1993f50e6a877bc01,2,3,1,114,6,14.47,2.41166666666667,2,2-3-1,About To Sleep
37e765f48ac840a4b6de70c953d6576f,2,2,1,114,5,18.09,3.618,1,2-2-1,About To Sleep
3b252e95f95744ebbfbbc47f38d427ca,2,3,1,114,6,8.36,1.39333333333333,NULL,2-3-1,About To Sleep
21928f294b2b414c8ecd694538393567,2,3,1,114,6,18.8,3.13333333333333,1,2-3-1,About To Sleep
3c92e46731364dd1b4d07ed2f9393364,2,3,4,114,6,153.09,25.515,3,2-3-4,At Risk
2997992e556b44cf9a69bbf92bf35690,2,2,3,114,4,99.45,24.8625,2,2-2-3,Hibernating Costumer
c8f9b94d2b32407c82083b2ea444122d,2,2,1,114,5,15.91,3.182,NULL,2-2-1,About To Sleep
d69f9b28ef944239a76a132577e50385,2,3,4,114,6,145.7,24.2833333333333,2,2-3-4,At Risk
24b13db9ecca4db1b18a86c2bbc64b03,2,2,1,114,6,16.41,2.735,1,2-2-1,About To Sleep
900bd381494a4944a0ffb071e8a0241e,2,2,1,114,6,18.43,3.07166666666667,NULL,2-2-1,About To Sleep
ed851c7728e34d21854a3ece16c3417a,2,1,1,114,1,1.51,1.51,NULL,2-1-1,Hibernating Costumer
9d51382187a24b249a2bf1bf659188c9,2,1,1,114,2,4.86,2.43,NULL,2-1-1,Hibernating Costumer
7fbd19b2787948939d036a75a4b830b8,2,2,1,114,5,14.34,2.868,NULL,2-2-1,About To Sleep
d404110ac63349a3972ef63e74490154,2,3,3,114,6,86.14,14.3566666666667,2,2-3-3,Hibernating Costumer
a09c68b1798542a6ae9277046de72dc3,2,1,3,114,3,74.1,24.7,2,2-1-3,About To Sleep
a5ecec6855aa4835946e9d93bdb5fcd7,2,2,4,114,6,146.67,24.445,1,2-2-4,At Risk
fcd0080e7fa846abbb637131d0c466e3,2,1,1,114,1,13.97,13.97,1,2-1-1,Hibernating Costumer
a9413dc6893645858ef23aa7807a2338,2,2,2,114,6,30.01,5.00166666666667,1,2-2-2,Hibernating Costumer
39d1604b571b46a0ab365531ff42f799,2,1,1,114,2,12.33,6.165,1,2-1-1,Hibernating Costumer
647970f8d1874fb69962663a59462745,2,3,4,114,6,155.36,25.8933333333333,2,2-3-4,At Risk
28b76b8d5fca4472843858b69a9ad5f3,2,2,1,114,6,13.71,2.285,NULL,2-2-1,About To Sleep
f1afe0c2b7894a29a4b021fcafcba060,2,3,3,114,6,96.71,16.1183333333333,2,2-3-3,Hibernating Costumer
adf7a0dbdb1e438ead376fcde5c87177,2,2,4,114,5,126.63,25.326,2,2-2-4,At Risk
1a3ce9685b6c46038d190352c6031516,2,2,3,114,6,58.4,9.73333333333333,NULL,2-2-3,Hibernating Costumer
7668305685624445b135d38c43344985,2,2,3,114,5,81.7,16.34,3,2-2-3,Hibernating Costumer
cfe3394ce49941a5862bb463842a16a5,2,2,2,114,6,33.28,5.54666666666667,1,2-2-2,Hibernating Costumer
6b5cb5c2224a4f73b67e21f6608f0be4,2,3,2,114,6,24.06,4.01,1,2-3-2,Hibernating Costumer
04fcbc5e1faf4b7bba20116ecb30ca17,2,2,3,114,6,58.52,9.75333333333333,4,2-2-3,Hibernating Costumer
3fc54fb18cd94422bd02b5550002535b,2,2,1,114,5,16.62,3.324,1,2-2-1,About To Sleep
4188dff279ec47e085789223c8d1264b,2,1,4,114,4,112.56,28.14,2,2-1-4,Cannot Lose Them
c1d6b2b98f6647248480a2c0f5bb0336,2,3,4,90,7,117.78,16.8257142857143,1,2-3-4,At Risk
cec1cdc6b77e41abbdce8903c5522e7e,2,3,3,90,7,95.52,13.6457142857143,3,2-3-3,Hibernating Costumer
687124db30ef49628aa8f13c2149397c,2,3,4,90,7,151.61,21.6585714285714,3,2-3-4,At Risk
0fef5deff281421ea470b939ffce1e30,2,3,5,90,7,200.93,28.7042857142857,3,2-3-5,At Risk
725ba86b92fc4a1ea4aa4bbefcadf3e0,2,3,4,90,7,113.82,16.26,4,2-3-4,At Risk
5c25e9889e464103b097c878d921fe49,2,1,1,90,4,17,4.25,1,2-1-1,Hibernating Costumer
ce7d52939ba947d6be911e3df0e4983c,2,2,4,90,5,125.07,25.014,3,2-2-4,At Risk
9d139427d04e4f199faf8964ec40afc8,2,2,4,90,4,103.04,25.76,2,2-2-4,At Risk
23365b418a414700802724e13020d73b,2,3,4,90,7,127.1,18.1571428571429,3,2-3-4,At Risk
b390be062396490093121338df43f692,2,3,3,90,7,72.29,10.3271428571429,3,2-3-3,Hibernating Costumer
5baef2b5cb3a4aee8534e0d4a2e399e4,2,3,3,90,7,67.2,9.6,1,2-3-3,Hibernating Costumer
f56349f60cbd49c8ba5b707d3879bf01,2,3,3,90,6,91.24,15.2066666666667,2,2-3-3,Hibernating Costumer
e61a24fce42842d092ca35298b5fb94c,2,1,1,90,3,4.06,1.35333333333333,NULL,2-1-1,Hibernating Costumer
7e762e3fc76c4def85609cf1b70e499c,2,3,4,90,7,119.3,17.0428571428571,3,2-3-4,At Risk
0193c118afe84208b33ffeb1dcb277d8,2,1,1,90,2,6.05,3.025,NULL,2-1-1,Hibernating Costumer
a83c4496729c415691adfabfb80a24db,2,3,1,90,7,13.06,1.86571428571429,NULL,2-3-1,About To Sleep
50125c58c6794f84bd12049eb1f60239,2,2,3,90,6,50.22,8.37,NULL,2-2-3,Hibernating Costumer
71dcdf175893482cb9d00762e20939c0,2,3,2,90,7,21.17,3.02428571428571,2,2-3-2,Hibernating Costumer
83ac33743b594a78a1f114fffbd860f8,2,3,5,90,7,172.43,24.6328571428571,5,2-3-5,At Risk
6ad061a0de7049a194735a19eff2279d,2,3,3,90,7,83.97,11.9957142857143,2,2-3-3,Hibernating Costumer
f3fd1aa25b3248c1a0fcd3299562cd65,2,3,3,90,7,98.39,14.0557142857143,2,2-3-3,Hibernating Costumer
ccb8f7c05e7745758f0dddff7c7d2ca7,2,3,3,90,7,78.38,11.1971428571429,4,2-3-3,Hibernating Costumer
7d1c2653fbf846d59a5dbedbeaadafa6,2,2,4,90,5,102.3,20.46,3,2-2-4,At Risk
5137dcb4eff644888b63af6dcaf8b560,2,1,3,90,3,50.83,16.9433333333333,NULL,2-1-3,About To Sleep
641906bd7aae4b78b083928043c26ff8,2,3,1,90,6,15.25,2.54166666666667,NULL,2-3-1,About To Sleep
89719ea684b3419a92c79a4660985a15,2,3,5,90,7,211.2,30.1714285714286,3,2-3-5,At Risk
9a57286ccc1b411fbed27247503dc1a5,2,3,2,90,7,23.62,3.37428571428571,2,2-3-2,Hibernating Costumer
03b326a99f5345df8b4d21ed26bdb0da,2,3,4,90,7,161.33,23.0471428571429,5,2-3-4,At Risk
2980c5c014da4c8eaab2e80092278eda,2,2,4,90,6,145.22,24.2033333333333,2,2-2-4,At Risk
d88cdfa2c2784945a1716ea39c03e6ae,2,3,4,90,7,112.84,16.12,3,2-3-4,At Risk
512aa3fc65d14cbeb4dee9e6132a4139,2,1,2,90,1,34.22,34.22,1,2-1-2,Hibernating Costumer
00d7c95f793a4212af44e632fdc1e431,2,3,4,90,7,162.42,23.2028571428571,3,2-3-4,At Risk
c0c3517fdf1b41ceac16d5432c7a4aa5,2,2,3,90,5,77.77,15.554,2,2-2-3,Hibernating Costumer
6fd0e04fecdb4a629a46ed4e60601f80,2,3,1,90,7,16.9,2.41428571428571,NULL,2-3-1,About To Sleep
65f238eb5d1745729cc0d839e8409756,2,3,5,90,6,180.05,30.0083333333333,2,2-3-5,At Risk
6d6c0aa032064438b97ab5dc28fd1b61,2,3,4,90,7,109.07,15.5814285714286,3,2-3-4,At Risk
860bff95cb66440e864321194558bc89,2,3,5,90,7,193.65,27.6642857142857,2,2-3-5,At Risk
a21bb7b8d5c7406eb460dfff62246679,2,1,1,90,1,18.82,18.82,NULL,2-1-1,Hibernating Costumer
5d11397d0ca0464d8ed1a3ca3cb99c0c,2,3,4,90,6,139.95,23.325,1,2-3-4,At Risk
13e5fe4f6d76406f89bb6c1d2ce88fe6,2,1,1,90,1,13.7,13.7,NULL,2-1-1,Hibernating Costumer
501b5637836047bfba730b7cb27d3f70,2,1,3,90,3,53.11,17.7033333333333,2,2-1-3,About To Sleep
93894c9f4c1d4867ac35b160155b7d12,2,2,5,90,6,173.13,28.855,3,2-2-5,At Risk
53bac762af27471eb294ff89ca1bae2c,2,3,1,90,7,16.46,2.35142857142857,1,2-3-1,About To Sleep
bd5b31dca4a94430a759aa9c4e89daeb,2,2,1,90,5,15.96,3.192,1,2-2-1,About To Sleep
cbdee4ba22e547b38d55afc451406789,2,1,1,90,2,8.02,4.01,NULL,2-1-1,Hibernating Costumer
76e7730e63234870b1c5fa048f76a4cc,2,3,1,90,7,8.08,1.15428571428571,1,2-3-1,About To Sleep
83ced1e7b3a84583a9dde0783e2190c1,2,3,3,90,6,82.21,13.7016666666667,3,2-3-3,Hibernating Costumer
126e7904f9114eff8bead85a217ffb85,2,1,1,90,3,8.6,2.86666666666667,NULL,2-1-1,Hibernating Costumer
5edbee2c32e64698a6d6d4ba9012b829,2,1,1,102,4,8.45,2.1125,NULL,2-1-1,Hibernating Costumer
2956c29de4bb442cb1959389dfc541ca,2,3,3,102,6,99.88,16.6466666666667,4,2-3-3,Hibernating Costumer
8b27a4a3a2454af2999ccf5bb8963ba6,2,2,3,102,5,83.74,16.748,1,2-2-3,Hibernating Costumer
a42e233559954b2f9e3042b73fca0af3,2,1,3,102,3,77.78,25.9266666666667,1,2-1-3,About To Sleep
838772a672304524a86cf9b465b9bd5d,2,2,4,102,5,111.84,22.368,NULL,2-2-4,At Risk
3381f8550e8944c89cdadf97a3461823,2,2,3,102,4,67.24,16.81,3,2-2-3,Hibernating Costumer
3b3f94dcf71d4d87884b335b9301b1c6,2,3,4,102,7,109.3,15.6142857142857,4,2-3-4,At Risk
acef018f388441a6a8c192906b780fb4,2,2,4,102,5,140.76,28.152,3,2-2-4,At Risk
3a7959e6b03b409f8e1e8c1b4db7b29b,2,2,3,102,6,62.35,10.3916666666667,3,2-2-3,Hibernating Costumer
ebeb7e7fcb9b46b6b11221f0b58e6b6b,2,2,2,102,6,39.26,6.54333333333333,1,2-2-2,Hibernating Costumer
e7e88108a354461b9ac3ca0246888824,2,1,1,102,2,12.22,6.11,1,2-1-1,Hibernating Costumer
20a4a0f9ffd04f619283d6e469d9d3ba,2,3,4,102,7,122,17.4285714285714,4,2-3-4,At Risk
4fbb451301b54298a24590359c56c93b,2,3,4,102,6,132.5,22.0833333333333,2,2-3-4,At Risk
e5d17d8549544c19864a9fc8080991c2,2,3,1,102,7,14.02,2.00285714285714,1,2-3-1,About To Sleep
ebeeab6d91b9432ea332d8256c6ba343,2,2,4,102,5,111.33,22.266,1,2-2-4,At Risk
5725b27c56ce42bb86569bd965ab35eb,2,3,5,102,7,199.99,28.57,2,2-3-5,At Risk
5372ee6f2b524b36b4d7008e4e120f72,2,1,1,102,3,6.73,2.24333333333333,NULL,2-1-1,Hibernating Costumer
e7bd454cf43b436eb4668be7953033cd,2,1,1,102,1,5.17,5.17,NULL,2-1-1,Hibernating Costumer
befa139192644f5281eef72115c7c4e3,2,2,1,102,5,11.42,2.284,NULL,2-2-1,About To Sleep
3dfc442e93894be19a3f5e8cf7e9c779,2,2,1,102,6,17.68,2.94666666666667,1,2-2-1,About To Sleep
5a2b2d10e2de43d3bb4bb67d8ce3b1df,2,3,1,102,7,11.98,1.71142857142857,1,2-3-1,About To Sleep
c76de177a43649d5a5339991ec5166be,2,2,3,102,5,91.92,18.384,1,2-2-3,Hibernating Costumer
0e40f7b94c2b424285625d310311f3d6,2,1,1,102,3,9.02,3.00666666666667,NULL,2-1-1,Hibernating Costumer
7941f95f04c6481695b764fd8c0ebeb0,2,2,4,102,4,110.1,27.525,1,2-2-4,At Risk
6b460739406d4d67aa15755fc238322d,2,3,2,102,7,25.69,3.67,2,2-3-2,Hibernating Costumer
951fc04de44c4e1cbcbaf816ee0069a7,2,3,4,102,6,119.63,19.9383333333333,2,2-3-4,At Risk
2a01c11fdcc441bcbdc842c35adccb2f,2,3,5,102,6,171.87,28.645,1,2-3-5,At Risk
1b3fcb16f7fe41e5806bd22d5eb494f2,2,3,1,102,6,12.73,2.12166666666667,NULL,2-3-1,About To Sleep
42356a716cc04449888a67939d08a18b,2,3,3,102,7,80.34,11.4771428571429,2,2-3-3,Hibernating Costumer
e9d127cf3f794ccbaac940f93c15ce8c,2,3,2,102,7,26.83,3.83285714285714,1,2-3-2,Hibernating Costumer
affa3198865640c59a09d17ece8f3e0e,2,3,5,102,6,178.73,29.7883333333333,3,2-3-5,At Risk
cf6c877f4d7d411aa0e3bb4a7a566834,2,3,1,102,7,14.25,2.03571428571429,3,2-3-1,About To Sleep
23f9e3baf42b43148fee9bbbc3530c7a,2,1,3,102,2,53.21,26.605,2,2-1-3,About To Sleep
a1823a6fd86b4d88905c5e9339c86db1,2,2,1,102,5,10.1,2.02,NULL,2-2-1,About To Sleep
78e971bddb2842208b226249593b424f,2,2,1,102,6,16.71,2.785,NULL,2-2-1,About To Sleep
9a90ae5677bb493b838b59d875fdf0f4,2,2,4,102,6,155.25,25.875,3,2-2-4,At Risk
fa0441a827ee4834aac5d92d4fc1ff94,2,2,1,102,4,6.97,1.7425,1,2-2-1,About To Sleep
8aa88bcb47254fe8940501f64f706574,2,3,1,102,7,10.31,1.47285714285714,1,2-3-1,About To Sleep
6ef732d213f2406fb1af286e738df9e2,2,3,1,102,7,18.21,2.60142857142857,NULL,2-3-1,About To Sleep
5bac5bde72194d3d886ef94552e3ee32,2,2,4,102,6,144.45,24.075,3,2-2-4,At Risk
3dc3a03a40254297ac72836a40895ff1,2,3,2,102,7,19,2.71428571428571,3,2-3-2,Hibernating Costumer
2afddead3edc4fcd9c6c1840c3de2950,2,1,1,102,2,13.38,6.69,2,2-1-1,Hibernating Costumer
d1f3cc62def540c8951561f6da22e88a,2,2,3,102,5,67.27,13.454,NULL,2-2-3,Hibernating Costumer
756ce344d7be4595bb4bab1646d2ee8d,2,2,5,102,6,560.62,93.4366666666667,2,2-2-5,At Risk
3aa26d03b7d143fca0bce655ee4937c0,2,1,1,102,3,16.48,5.49333333333333,1,2-1-1,Hibernating Costumer
3e621194f72e40d7a0b695ee9b7c38b7,2,3,4,102,7,157.84,22.5485714285714,4,2-3-4,At Risk
ddd34708aaa24917b747e9d0b4a37fb5,2,3,4,102,6,121.7,20.2833333333333,3,2-3-4,At Risk
1b280e5d01d444ddba1b3871e0ac3bbe,2,3,4,102,7,122.61,17.5157142857143,1,2-3-4,At Risk
7bbc25282b1c4f07a2c2bf2495b0f252,2,1,2,114,1,26.62,26.62,1,2-1-2,Hibernating Costumer
0a947767586e4587b06b8ca3efc3c8e7,2,1,4,114,4,120.74,30.185,1,2-1-4,Cannot Lose Them
28e4688dc0dc45b5a85b7ef2c538a7e3,2,2,1,114,6,16.24,2.70666666666667,NULL,2-2-1,About To Sleep
a54c8245347843a199adc699e9a2048c,2,2,1,114,5,17.06,3.412,1,2-2-1,About To Sleep
a5a2a9d653d4410ca20ea6dd1c72e7d7,2,2,3,114,5,91.32,18.264,2,2-2-3,Hibernating Costumer
4de38d89a91c4286a583085d909817f9,2,2,2,114,6,30.41,5.06833333333333,2,2-2-2,Hibernating Costumer
9c9d2659c4ec499288a96dec70fae500,2,2,4,114,6,134.19,22.365,3,2-2-4,At Risk
31b08456da224513ac85c76d39df3dc5,2,2,2,114,6,25.75,4.29166666666667,2,2-2-2,Hibernating Costumer
55b54d41425842879fa466286364dfcd,2,2,2,114,6,19.97,3.32833333333333,NULL,2-2-2,Hibernating Costumer
ef0eb362a927490eacc98737c8be50f8,2,1,1,114,3,8.68,2.89333333333333,NULL,2-1-1,Hibernating Costumer
9cb3911a37b24a419009fdbe09445410,2,3,2,114,6,23.1,3.85,1,2-3-2,Hibernating Costumer
c8b16cc25eed4d27b5da91976b105a32,2,2,4,114,5,124.54,24.908,1,2-2-4,At Risk
5d2f087490ac4617a10bf9a9febc75b5,2,2,4,114,5,120.57,24.114,4,2-2-4,At Risk
a0eb0c8c7b0d4a69ab1784e377564379,2,2,1,114,5,6.62,1.324,NULL,2-2-1,About To Sleep
c6036dc87d884a5299e7340f0b2b708a,2,1,3,114,3,62.65,20.8833333333333,1,2-1-3,About To Sleep
61ab10334b19403a9afb9e02ad05c08b,2,2,4,114,6,139.14,23.19,3,2-2-4,At Risk
0c1f4e74e76849b08588f8b5cd3aade7,2,2,3,113,6,93.2,15.5333333333333,2,2-2-3,Hibernating Costumer
d2cf4d76494e46eeab4d99b0ff044baa,2,2,1,113,6,15.79,2.63166666666667,NULL,2-2-1,About To Sleep
eb91e0e7c05644669160d07a7cbd7715,2,3,4,113,6,124.04,20.6733333333333,3,2-3-4,At Risk
bfb8f100ec7b4028ad70d28f74765b7e,2,3,3,113,6,78.54,13.09,4,2-3-3,Hibernating Costumer
d4a7ab8bfb7940479867e911e984505b,2,2,4,113,6,111.66,18.61,3,2-2-4,At Risk
